epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,mean_reward_penalized,lambda_div,batch_uniqueness,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
376,ACH-000374,1.5346941947937012,-0.5846538543701172,1.7227522134780884,0.39659583568573,True,-4.246487140655518,-4.287112236022949,0.1,0.8148148148148148,0.84375,-4.331918409481288,0.2694663405418396,-5.0,-4.106947898864746,-4.741122722625732,-2.5098462104797363,0.0
377,ACH-000536,-6.969715595245361,-9.008134841918945,1.6368423700332642,0.40157681703567505,True,-4.419646263122559,-4.4383955001831055,0.1,0.8723404255319149,0.734375,-4.34256611855147,0.14320112764835358,-5.0,-4.20973014831543,-5.152092933654785,-3.407945156097412,0.021276595070958138
378,ACH-000554,1.073614239692688,-1.0805116891860962,1.7251348495483398,0.4289909899234772,True,-4.309011936187744,-4.374637126922607,0.1,0.7592592592592593,0.84375,-4.345773219388583,0.26349955797195435,-5.0,-4.181050777435303,-5.209205627441406,-3.40220046043396,0.0555555559694767
379,ACH-000568,-3.7951228618621826,-5.985087871551514,1.769985318183899,0.4199797809123993,True,-4.2083892822265625,-4.233389854431152,0.1,0.8888888888888888,0.703125,-4.33453488289284,0.11931154131889343,-5.0,-3.8741540908813477,-4.587320327758789,-3.3714518547058105,0.0
380,ACH-000573,1.7523572444915771,-0.41616493463516235,1.7410345077514648,0.4274875223636627,True,-4.218019485473633,-4.236769676208496,0.1,0.9,0.78125,-4.324758362224406,0.2559102177619934,-5.0,-3.9990649223327637,-4.559545040130615,-3.3176257610321045,0.0
381,ACH-000621,1.0802571773529053,-1.0642049312591553,1.7151556015014648,0.42930659651756287,True,-4.287261009216309,-4.387260913848877,0.1,0.7169811320754716,0.828125,-4.331008617386853,0.23989084362983704,-5.0,-4.139334201812744,-5.2098588943481445,-3.283026695251465,0.03773584961891174
382,ACH-000624,-1.9808313846588135,-4.130248069763184,1.7379957437515259,0.4114210307598114,True,-4.171062469482422,-4.221062660217285,0.1,0.8035714285714286,0.875,-4.320014021669897,0.09162681549787521,-5.0,-4.052642822265625,-5.0644941329956055,-3.2660021781921387,0.01785714365541935
383,ACH-000643,1.194089412689209,-0.949741542339325,1.7329310178756714,0.4108999967575073,True,-4.351625442504883,-4.3797502517700195,0.1,0.8846153846153846,0.8125,-4.325987644679909,0.17052654922008514,-5.0,-4.202001094818115,-5.186069488525391,-2.616577625274658,0.05769231170415878
384,ACH-000668,1.2190359830856323,-0.9886523485183716,1.7656546831130981,0.4420337677001953,True,-4.278064727783203,-4.303064346313477,0.1,0.8727272727272727,0.859375,-4.323695314843266,0.1672770082950592,-5.0,-4.159929275512695,-5.066219329833984,-3.375889778137207,0.0181818176060915
385,ACH-000691,1.1604605913162231,-0.9663420915603638,1.711258053779602,0.4155445694923401,True,-4.272334098815918,-4.316083908081055,0.1,0.8518518518518519,0.84375,-4.322934174167045,0.29952046275138855,-5.0,-4.1375813484191895,-4.898913383483887,-3.545194149017334,0.0
386,ACH-000699,0.9903029203414917,-1.1493202447891235,1.711276888847351,0.42834630608558655,True,-4.361125946044922,-4.376750946044922,0.1,0.9019607843137255,0.796875,-4.328315851354833,0.14127583801746368,-5.0,-4.198276519775391,-5.006050109863281,-3.3348100185394287,0.019607843831181526
387,ACH-000711,0.35541093349456787,-1.8303452730178833,1.7458909749984741,0.4398653507232666,True,-4.311526298522949,-4.342775821685791,0.1,0.86,0.78125,-4.329761848387928,0.24851086735725403,-5.0,-4.118753433227539,-5.183089256286621,-2.44978928565979,0.019999999552965164
388,ACH-000725,0.4967169761657715,-1.5698246955871582,1.670424222946167,0.3961174488067627,True,-4.427879333496094,-4.44975471496582,0.1,0.8695652173913043,0.71875,-4.341761135045718,0.27751004695892334,-5.0,-4.204006671905518,-5.110230445861816,-3.597174882888794,0.021739130839705467
389,ACH-000755,0.20018017292022705,-1.916666865348816,1.713051438331604,0.4037954807281494,True,-4.374509811401367,-4.393259525299072,0.1,0.8775510204081632,0.765625,-4.3469109740710525,0.16006797552108765,-5.0,-4.183032989501953,-4.925709247589111,-3.5690813064575195,0.0
390,ACH-000759,1.368281602859497,-0.7182328701019287,1.6680651903152466,0.4184492826461792,True,-4.27163553237915,-4.290385723114014,0.1,0.9038461538461539,0.8125,-4.341258448975349,0.1844315230846405,-5.0,-4.103552341461182,-4.823952674865723,-3.430136203765869,0.0
391,ACH-000768,-7.800856590270996,-9.955042839050293,1.7684900760650635,0.3856963515281677,True,-4.391178131103516,-4.441178321838379,0.1,0.7959183673469388,0.765625,-4.351250436261652,0.16346564888954163,-5.0,-4.204803943634033,-5.504691123962402,-3.332688331604004,0.020408162847161293
392,ACH-000783,-1.2324802875518799,-3.332174777984619,1.6973605155944824,0.4023340046405792,True,-4.2241926193237305,-4.246068000793457,0.1,0.8947368421052632,0.890625,-4.340732192714833,0.09360884130001068,-5.0,-4.128918647766113,-5.215609550476074,-3.279279947280884,0.017543859779834747
393,ACH-000818,0.1066521406173706,-1.9975157976150513,1.6914231777191162,0.4127447307109833,True,-3.703242301940918,-3.706367015838623,0.1,0.9782608695652174,0.71875,-4.2772956750272115,0.13526226580142975,-5.0,-3.195815086364746,-4.114858150482178,-2.203221321105957,0.0
394,ACH-000828,1.6105976104736328,-0.5793017745018005,1.7717392444610596,0.41816025972366333,True,-3.8524084091186523,-3.908658266067505,0.1,0.8222222222222222,0.703125,-4.240431934131241,0.3327566981315613,-5.0,-3.3678698539733887,-4.36834716796875,-2.9708809852600098,0.0
395,ACH-000849,0.19377541542053223,-1.9087016582489014,1.7006843090057373,0.40179282426834106,True,-4.275055408477783,-4.306305408477783,0.1,0.86,0.78125,-4.247019281565895,0.23403547704219818,-5.0,-4.072070598602295,-4.698346138000488,-1.9709265232086182,0.0
396,ACH-000856,-3.4285409450531006,-5.578686714172363,1.733559489250183,0.41658633947372437,True,-4.248968124389648,-4.277092933654785,0.1,0.8846153846153846,0.8125,-4.250026646774784,0.1023656502366066,-5.0,-4.075654029846191,-5.02256441116333,-3.2186882495880127,0.01923076994717121
397,ACH-000857,0.3384230136871338,-1.8038594722747803,1.7393821477890015,0.402900367975235,True,-4.268254280090332,-4.299504280090332,0.1,0.8333333333333334,0.75,-4.254974410106339,0.22699448466300964,-5.0,-4.024339199066162,-4.650619029998779,-2.1305360794067383,0.0
398,ACH-000859,-4.48948860168457,-6.584085941314697,1.6786904335021973,0.4159066081047058,True,-4.340638160705566,-4.4062628746032715,0.1,0.7884615384615384,0.8125,-4.270103256556032,0.10466165840625763,-5.0,-4.188477993011475,-5.090173721313477,-3.4529213905334473,0.01923076994717121
399,ACH-000876,0.9520907402038574,-1.1776089668273926,1.7200058698654175,0.4096939265727997,True,-4.275895118713379,-4.354020118713379,0.1,0.7222222222222222,0.84375,-4.278494942771767,0.2227391004562378,-5.0,-4.141801834106445,-4.829081058502197,-3.555068016052246,0.0
400,ACH-000902,-2.2729313373565674,-4.4544596672058105,1.773939847946167,0.4075884521007538,True,-4.207555770874023,-4.245055675506592,0.1,0.8545454545454545,0.859375,-4.275151016045249,0.08947156369686127,-5.0,-4.077882766723633,-4.806440353393555,-3.4578638076782227,0.0
401,ACH-000910,-0.5756409168243408,-2.733346462249756,1.7488783597946167,0.40882718563079834,True,-4.301848888397217,-4.35809850692749,0.1,0.78,0.78125,-4.2834457651334725,0.2098582535982132,-5.0,-4.106366157531738,-4.840490341186523,-3.5959699153900146,0.0
402,ACH-000927,1.3973371982574463,-0.703921377658844,1.685378909111023,0.41587960720062256,True,-4.237168312072754,-4.2902936935424805,0.1,0.8214285714285714,0.875,-4.284130557974374,0.3188962936401367,-5.0,-4.12819242477417,-5.081421852111816,-3.3479466438293457,0.0357142873108387
403,ACH-000930,0.15572857856750488,-1.9032115936279297,1.650546669960022,0.4083935022354126,True,-4.320940971374512,-4.424066066741943,0.1,0.7307692307692307,0.8125,-4.29812410885113,0.2780829668045044,-5.0,-4.164235591888428,-4.98943567276001,-3.3796792030334473,0.0
404,ACH-000934,1.9346379041671753,-0.13759739696979523,1.6603912115097046,0.4118441939353943,True,-4.21739387512207,-4.245518684387207,0.1,0.8620689655172413,0.90625,-4.292863566404738,0.35116735100746155,-5.0,-4.136434555053711,-4.826903820037842,-3.5963802337646484,0.0
405,ACH-001390,1.49357271194458,-0.6304811835289001,1.7214534282684326,0.4026005268096924,True,-4.204410076141357,-4.235660552978516,0.1,0.84,0.78125,-4.287143265062116,0.3730091452598572,-5.0,-3.981644868850708,-4.611577987670898,-3.3761799335479736,0.0
406,ACH-001819,-2.084224224090576,-4.224940776824951,1.7341938018798828,0.40652263164520264,True,-4.045445442199707,-4.0704450607299805,0.1,0.8703703703703703,0.84375,-4.265473444628902,0.10265011340379715,-5.0,-3.868675708770752,-4.445982933044434,-3.2925710678100586,0.0
407,ACH-001820,-0.8670694828033447,-2.980748176574707,1.7097264528274536,0.4039522707462311,True,-4.430784702301025,-4.483909606933594,0.1,0.8333333333333334,0.75,-4.287317060859371,0.23960164189338684,-5.0,-4.24104642868042,-5.1864824295043945,-3.5550007820129395,0.02083333395421505
408,ACH-000017,1.3441976308822632,-0.5560601949691772,1.51298987865448,0.3872678875923157,True,-4.258373260498047,-4.342748165130615,0.1,0.8103448275862069,0.90625,-4.292860171286495,0.2831626236438751,-5.0,-4.181653022766113,-4.823680877685547,-3.5587716102600098,0.0
409,ACH-000019,-0.43361949920654297,-2.461670160293579,1.6645166873931885,0.36353397369384766,True,-4.442864894866943,-4.483489990234375,0.1,0.7916666666666666,0.75,-4.311923153181283,0.24859727919101715,-5.0,-4.257153034210205,-5.071116924285889,-3.5192055702209473,0.0416666679084301
410,ACH-000044,2.1300272941589355,0.11803556978702545,1.6195963621139526,0.3923953175544739,True,-3.927187204360962,-3.9521872997283936,0.1,0.8936170212765957,0.734375,-4.275949567835994,0.23737435042858124,-5.0,-3.5391483306884766,-4.245278835296631,-3.040518283843994,0.0
411,ACH-000097,0.025973081588745117,-2.001260995864868,1.626069188117981,0.40116485953330994,True,-4.358030796051025,-4.40178108215332,0.1,0.8269230769230769,0.8125,-4.288532719267726,0.28579381108283997,-5.0,-4.209884166717529,-5.209274768829346,-3.2935636043548584,0.03846153989434242
412,ACH-000111,0.9210840463638306,-1.103322148323059,1.6335481405258179,0.390857994556427,True,-4.308526515960693,-4.336651802062988,0.1,0.8727272727272727,0.859375,-4.293344627547253,0.24888885021209717,-5.0,-4.195376396179199,-5.086426734924316,-3.219818115234375,0.0181818176060915
413,ACH-000117,-0.4485607147216797,-2.5610647201538086,1.7112038135528564,0.4013001322746277,True,-4.409954071044922,-4.450578689575195,0.1,0.8163265306122449,0.765625,-4.309068033750047,0.13129612803459167,-5.0,-4.229327201843262,-4.930613040924072,-3.6223976612091064,0.0
414,ACH-000147,-6.2825164794921875,-8.28627872467041,1.6324106454849243,0.3713518977165222,True,-4.402154922485352,-4.43340539932251,0.1,0.8095238095238095,0.65625,-4.321501770307293,0.12923306226730347,-5.0,-4.088998794555664,-5.181596279144287,-2.4465513229370117,0.02380952425301075
415,ACH-000148,-3.9253296852111816,-5.9238457679748535,1.6305540800094604,0.3679618835449219,True,-4.4187517166137695,-4.443751335144043,0.1,0.851063829787234,0.734375,-4.333726726790968,0.1128445491194725,-5.0,-4.208512783050537,-5.330911636352539,-3.586056709289551,0.042553190141916275
416,ACH-000196,0.3823429346084595,-1.748752236366272,1.7253227233886719,0.40577250719070435,True,-4.219182968139648,-4.262932777404785,0.1,0.8301886792452831,0.828125,-4.3266473318523495,0.22643321752548218,-5.0,-4.057126045227051,-4.773107051849365,-1.7138439416885376,0.0
417,ACH-000212,-0.20432233810424805,-2.3422935009002686,1.7421191930770874,0.3958519697189331,True,-4.312984466552734,-4.378609657287598,0.1,0.7446808510638298,0.734375,-4.331843564395874,0.1903333067893982,-5.0,-4.064489364624023,-4.990213871002197,-3.091063976287842,0.0
418,ACH-000223,1.3257452249526978,-0.7027148008346558,1.6331965923309326,0.39526331424713135,True,-4.2910356521606445,-4.35666036605835,0.1,0.8301886792452831,0.828125,-4.334325244562121,0.28866350650787354,-5.0,-4.14389181137085,-4.949385643005371,-3.5817527770996094,0.0
419,ACH-000248,1.8280247449874878,-0.27109822630882263,1.7050365209579468,0.3940865993499756,True,-4.200089454650879,-4.253214359283447,0.1,0.7857142857142857,0.875,-4.326214156034254,0.22655153274536133,-5.0,-4.085816860198975,-4.923036098480225,-3.2727532386779785,0.0
420,ACH-000258,-0.2684338092803955,-2.3130035400390625,1.6576783657073975,0.38689136505126953,True,-4.369986534118652,-4.382486343383789,0.1,0.9166666666666666,0.75,-4.3318413747692075,0.36024078726768494,-5.0,-4.159981727600098,-5.308709621429443,-3.0958642959594727,0.02083333395421505
421,ACH-000276,0.9691846370697021,-1.141636848449707,1.724745750427246,0.3860756754875183,True,-4.344914436340332,-4.391789436340332,0.1,0.8235294117647058,0.796875,-4.3378361809263195,0.2696194052696228,-5.0,-4.177931785583496,-5.157947540283203,-3.1181671619415283,0.03921568766236305
422,ACH-000277,1.357203722000122,-0.7718574404716492,1.7200368642807007,0.40902426838874817,True,-4.179628372192383,-4.245253562927246,0.1,0.7843137254901961,0.796875,-4.328577919126412,0.2669532299041748,-5.0,-3.9705145359039307,-5.870052814483643,-3.4998414516448975,0.019607843831181526
423,ACH-000288,-1.2092387676239014,-3.264765501022339,1.6969901323318481,0.3585365116596222,True,-4.411442756652832,-4.44269323348999,0.1,0.8333333333333334,0.75,-4.33998945056277,0.2648256719112396,-5.0,-4.21525764465332,-5.205519199371338,-3.3060615062713623,0.0416666679084301
424,ACH-000330,1.0543718338012695,-1.0403954982757568,1.6932638883590698,0.4015033543109894,True,-4.352088928222656,-4.380213737487793,0.1,0.86,0.78125,-4.344011879255272,0.18660913407802582,-5.0,-4.17067289352417,-5.123673439025879,-3.536365032196045,0.019999999552965164
425,ACH-000349,1.7167255878448486,-0.3987295627593994,1.7253011465072632,0.3901539444923401,True,-4.294555187225342,-4.328929901123047,0.1,0.8421052631578947,0.890625,-4.34250368144205,0.26311856508255005,-5.0,-4.207921981811523,-5.218055725097656,-3.220301389694214,0.05263157933950424
426,ACH-000352,-2.040506362915039,-4.075937747955322,1.6468321084976196,0.38859933614730835,True,-4.115618705749512,-4.128118515014648,0.1,0.9183673469387755,0.765625,-4.32106516479931,0.1101132184267044,-5.0,-3.8448903560638428,-4.688663005828857,-3.342472553253174,0.0
427,ACH-000374,1.255780577659607,-0.8374875783920288,1.6982331275939941,0.39503511786460876,True,-4.218519687652588,-4.3528947830200195,0.1,0.7543859649122807,0.890625,-4.324248126621381,0.1270938664674759,-5.0,-4.1225481033325195,-5.2152509689331055,-3.5607872009277344,0.05263157933950424
428,ACH-000536,-3.688840389251709,-5.694965362548828,1.6352421045303345,0.3708828091621399,True,-4.444511413574219,-4.475761413574219,0.1,0.875,0.75,-4.339399455316665,0.10436557978391647,-5.0,-4.2593488693237305,-5.152092933654785,-3.3894360065460205,0.0416666679084301
429,ACH-000554,-1.4090237617492676,-3.439385414123535,1.648822546005249,0.3815392255783081,True,-4.479732990264893,-4.498482704162598,0.1,0.875,0.75,-4.355307780201258,0.1609579622745514,-5.0,-4.306310653686523,-5.08043098449707,-3.6053872108459473,0.1041666716337204
430,ACH-000568,-5.965888023376465,-7.990838050842285,1.6361581087112427,0.3887919783592224,True,-4.157107353210449,-4.1914825439453125,0.1,0.8260869565217391,0.71875,-4.3389252565756635,0.15525762736797333,-5.0,-3.827279806137085,-4.386346340179443,-3.3201310634613037,0.0
431,ACH-000573,1.3426792621612549,-0.7042863368988037,1.6636059284210205,0.3833596408367157,True,-4.150187969207764,-4.187687873840332,0.1,0.8269230769230769,0.8125,-4.3238015183021306,0.17955777049064636,-5.0,-3.95407772064209,-4.876309871673584,-3.0263335704803467,0.0
432,ACH-000621,0.8004753589630127,-1.274266242980957,1.687223196029663,0.3875184953212738,True,-4.281889915466309,-4.313139915466309,0.1,0.8431372549019608,0.796875,-4.322735358018548,0.17576006054878235,-5.0,-4.098842620849609,-5.109531879425049,-3.4048519134521484,0.019607843831181526
433,ACH-000624,0.7639157772064209,-1.310723066329956,1.688954472541809,0.3856843113899231,True,-4.271450996398926,-4.2995758056640625,0.1,0.8333333333333334,0.84375,-4.3204194027830995,0.1409054398536682,-5.0,-4.136534690856934,-5.227373123168945,-2.7800076007843018,0.018518518656492233
434,ACH-000643,1.7070741653442383,-0.442395955324173,1.7529106140136719,0.3965594172477722,True,-4.172347545623779,-4.241097450256348,0.1,0.7758620689655172,0.90625,-4.312487207530425,0.2704121172428131,-5.0,-4.086728096008301,-5.186069488525391,-3.2479169368743896,0.03448275849223137
435,ACH-000668,1.1480413675308228,-0.912007212638855,1.6566927433013916,0.4033557176589966,True,-4.303395748138428,-4.3783955574035645,0.1,0.7592592592592593,0.84375,-4.319078042517739,0.18371059000492096,-5.0,-4.1743950843811035,-5.289532661437988,-3.427093029022217,0.018518518656492233
436,ACH-000691,1.10277259349823,-1.0353821516036987,1.7481082677841187,0.39004647731781006,True,-4.188931465148926,-4.213931560516357,0.1,0.8653846153846154,0.8125,-4.3085633943176,0.18139053881168365,-5.0,-4.0017619132995605,-5.186602592468262,-2.1260159015655518,0.01923076994717121
437,ACH-000699,0.4180392026901245,-1.6636897325515747,1.7021132707595825,0.37961578369140625,True,-4.390561103820801,-4.418685436248779,0.1,0.8571428571428571,0.765625,-4.319575598510718,0.17680121958255768,-5.0,-4.203997611999512,-4.984953880310059,-3.5363569259643555,0.0
438,ACH-000711,1.028177261352539,-1.0205581188201904,1.6544079780578613,0.39432746171951294,True,-4.307042121887207,-4.328916549682617,0.1,0.88,0.78125,-4.3205096936279075,0.24961307644844055,-5.0,-4.11301326751709,-5.483148574829102,-3.5111618041992188,0.03999999910593033
439,ACH-000725,1.1188902854919434,-0.9159500002861023,1.6528233289718628,0.38201695680618286,True,-4.261451244354248,-4.29270076751709,0.1,0.8235294117647058,0.796875,-4.317728801016826,0.27655020356178284,-5.0,-4.0731940269470215,-5.088705062866211,-3.2105026245117188,0.019607843831181526
440,ACH-000755,1.7747759819030762,-0.336864173412323,1.7124019861221313,0.3992382287979126,True,-4.234502792358398,-4.262627601623535,0.1,0.8727272727272727,0.859375,-4.312218681077496,0.27685433626174927,-5.0,-4.109239101409912,-4.882129669189453,-3.323366403579712,0.0
441,ACH-000759,1.5811415910720825,-0.49708473682403564,1.6787084341049194,0.3995179831981659,True,-4.194052696228027,-4.222177982330322,0.1,0.8679245283018868,0.828125,-4.303214611202779,0.24341201782226562,-5.0,-4.026780605316162,-4.774535655975342,-3.3635189533233643,0.0
442,ACH-000768,0.5866725444793701,-1.4782826900482178,1.6869890689849854,0.37796616554260254,True,-4.299562454223633,-4.333937644958496,0.1,0.8431372549019608,0.796875,-4.306286914578351,0.23413796722888947,-5.0,-4.1210198402404785,-4.986019611358643,-3.332688331604004,0.0
443,ACH-000783,0.9542549848556519,-1.1116997003555298,1.6688884496688843,0.3970663547515869,True,-4.2475996017456055,-4.285099029541016,0.1,0.8269230769230769,0.8125,-4.304168126074617,0.24870625138282776,-5.0,-4.073968410491943,-5.215609550476074,-3.0828285217285156,0.05769231170415878
444,ACH-000818,1.7457189559936523,-0.2760319113731384,1.6283206939697266,0.393430233001709,True,-3.9239683151245117,-3.9333434104919434,0.1,0.9210526315789473,0.59375,-4.26708565451635,0.26486873626708984,-5.0,-3.1877360343933105,-3.9363057613372803,-2.817474126815796,0.0
445,ACH-000828,1.9328969717025757,-0.1183367595076561,1.661696195602417,0.3895375728607178,True,-3.9021780490875244,-3.927178144454956,0.1,0.8809523809523809,0.65625,-4.233094903510211,0.31255048513412476,-5.0,-3.3271284103393555,-4.208269119262695,-2.808438777923584,0.0
446,ACH-000849,0.07571399211883545,-1.8569186925888062,1.5761098861694336,0.3565228283405304,True,-4.2574663162231445,-4.307466506958008,0.1,0.7924528301886793,0.828125,-4.240532063854991,0.21002335846424103,-5.0,-4.103355884552002,-4.8351054191589355,-3.652202606201172,0.0
447,ACH-000856,-0.4001951217651367,-2.464179277420044,1.6638506650924683,0.40013349056243896,True,-4.302785873413086,-4.330910682678223,0.1,0.8363636363636363,0.859375,-4.249569925737314,0.25421786308288574,-5.0,-4.18869686126709,-4.952948093414307,-3.6747782230377197,0.0
448,ACH-000857,0.36551952362060547,-1.6819555759429932,1.6654645204544067,0.38201063871383667,True,-4.325600624084473,-4.334975719451904,0.1,0.9444444444444444,0.84375,-4.258110505108773,0.19967912137508392,-5.0,-4.200711727142334,-4.883874893188477,-3.603468179702759,0.0
449,ACH-000859,1.0928446054458618,-0.8995155096054077,1.6183879375457764,0.37397217750549316,True,-4.215018272399902,-4.280643463134766,0.1,0.7962962962962963,0.84375,-4.260363800911372,0.3652716279029846,-5.0,-4.069651126861572,-4.990062236785889,-3.477365493774414,0.0
450,ACH-000876,0.6199381351470947,-1.452622890472412,1.6730785369873047,0.3994824290275574,True,-4.285133361816406,-4.328883647918701,0.1,0.7647058823529411,0.796875,-4.2672157856121045,0.22548943758010864,-5.0,-4.102912425994873,-5.112469673156738,-3.327254295349121,0.019607843831181526
451,ACH-000902,-0.15023159980773926,-2.2649691104888916,1.7247228622436523,0.3900146484375,True,-4.31364107131958,-4.366765975952148,0.1,0.74,0.78125,-4.277170804646109,0.27763208746910095,-5.0,-4.1214599609375,-4.881226062774658,-3.2207577228546143,0.0
452,ACH-000910,0.7187381982803345,-1.3371950387954712,1.6880543231964111,0.36787888407707214,True,-4.238948822021484,-4.323324203491211,0.1,0.7962962962962963,0.84375,-4.281786144530619,0.29642772674560547,-5.0,-4.098013401031494,-4.927915573120117,-2.24007511138916,0.0
453,ACH-000927,0.40851330757141113,-1.562809705734253,1.5945461988449097,0.37677687406539917,True,-4.279837608337402,-4.317337989807129,0.1,0.8125,0.75,-4.28534132905827,0.26459801197052,-5.0,-4.039783954620361,-5.081421852111816,-3.5320911407470703,0.02083333395421505
454,ACH-000930,0.8823642730712891,-1.1435396671295166,1.6461032629013062,0.3798007369041443,True,-4.244577407836914,-4.2695770263671875,0.1,0.8727272727272727,0.859375,-4.283764898789162,0.18837454915046692,-5.0,-4.120962619781494,-4.98943567276001,-3.5108120441436768,0.0
455,ACH-000934,1.4414390325546265,-0.6739083528518677,1.7296258211135864,0.38572150468826294,True,-4.190670490264893,-4.259420394897461,0.1,0.7678571428571429,0.875,-4.281330448399991,0.2372923195362091,-5.0,-4.075052261352539,-4.831345081329346,-3.4009103775024414,0.0
456,ACH-001390,0.905208945274353,-1.1407159566879272,1.6632472276687622,0.38267773389816284,True,-4.229279518127441,-4.235529899597168,0.1,0.9574468085106383,0.734375,-4.276750393519709,0.23930546641349792,-5.0,-3.9505088329315186,-4.689822673797607,-3.3693199157714844,0.0
457,ACH-001819,2.4878172874450684,0.3898516595363617,1.7174404859542847,0.380525141954422,True,-4.06118631362915,-4.1111860275268555,0.1,0.7857142857142857,0.875,-4.260193956920424,0.18642427027225494,-5.0,-3.927069902420044,-4.689474582672119,-3.210580587387085,0.0
458,ACH-001820,0.23221886157989502,-1.7546255588531494,1.6006580591201782,0.3861863911151886,True,-4.289349555969238,-4.311223983764648,0.1,0.8909090909090909,0.859375,-4.2652969596048464,0.26673829555511475,-5.0,-4.173060417175293,-5.211542129516602,-3.4866809844970703,0.036363635212183
459,ACH-000017,1.0937564373016357,-0.8059232831001282,1.5230122804641724,0.3766675293445587,True,-4.192979335784912,-4.283604145050049,0.1,0.7894736842105263,0.890625,-4.267127678149366,0.25709429383277893,-5.0,-4.093871116638184,-4.874605655670166,-3.2853026390075684,0.0
460,ACH-000019,-0.8195013999938965,-2.767458438873291,1.583099365234375,0.36485767364501953,True,-4.38299560546875,-4.407995223999023,0.1,0.8775510204081632,0.765625,-4.281214432734332,0.17631834745407104,-5.0,-4.194116115570068,-4.891940593719482,-3.249696969985962,0.0
461,ACH-000044,-0.035462379455566406,-1.9511524438858032,1.5336757898330688,0.3820142447948456,True,-3.7524168491363525,-3.7961668968200684,0.1,0.8490566037735849,0.828125,-4.232709679142906,0.11141230165958405,-5.0,-3.4934842586517334,-3.992581605911255,-2.9663991928100586,0.0
462,ACH-000097,1.3874993324279785,-0.6439775824546814,1.6402138471603394,0.39126303791999817,True,-4.146303176879883,-4.211928367614746,0.1,0.7719298245614035,0.890625,-4.2306315479900904,0.32236412167549133,-5.0,-4.041463375091553,-5.117448329925537,-3.1967971324920654,0.017543859779834747
463,ACH-000111,-2.8234381675720215,-4.911251068115234,1.6997846364974976,0.38802817463874817,True,-4.278410911560059,-4.300285816192627,0.1,0.9122807017543859,0.890625,-4.237596974810344,0.09106668084859848,-5.0,-4.189794540405273,-4.977515697479248,-3.355092763900757,0.0
464,ACH-000117,1.5207699537277222,-0.5461975336074829,1.6828867197036743,0.38408076763153076,True,-4.134224891662598,-4.190474510192871,0.1,0.8113207547169812,0.828125,-4.232884728348597,0.23539027571678162,-5.0,-3.954535722732544,-4.7369914054870605,-3.286195993423462,0.0
465,ACH-000147,-7.1601152420043945,-9.232063293457031,1.7136809825897217,0.35826724767684937,True,-4.208841323852539,-4.274466514587402,0.1,0.7962962962962963,0.84375,-4.237042906972477,0.13859228789806366,-5.0,-4.062330722808838,-5.038849830627441,-3.26749849319458,0.018518518656492233
466,ACH-000148,-1.3470776081085205,-3.482473373413086,1.7766152620315552,0.35878047347068787,True,-4.333122730255127,-4.379997253417969,0.1,0.8301886792452831,0.828125,-4.251338341617027,0.2509234845638275,-5.0,-4.194714069366455,-5.1249566078186035,-3.0887203216552734,0.01886792480945587
467,ACH-000196,-2.064054250717163,-4.130725383758545,1.6851727962493896,0.38149839639663696,True,-4.3341217041015625,-4.3497467041015625,0.1,0.8888888888888888,0.703125,-4.26117917786548,0.2309621274471283,-5.0,-4.052973747253418,-4.970587730407715,-3.239077091217041,0.0
468,ACH-000212,0.6300188302993774,-1.4385780096054077,1.6879463195800781,0.3806505501270294,True,-4.269473075866699,-4.3194732666015625,0.1,0.8148148148148148,0.84375,-4.267008586739088,0.22753527760505676,-5.0,-4.134190559387207,-5.2292399406433105,-3.5312652587890625,0.03703703731298447
469,ACH-000223,0.3490777015686035,-1.66115140914917,1.634865164756775,0.37536391615867615,True,-4.264731407165527,-4.339731216430664,0.1,0.7346938775510204,0.765625,-4.274280849708246,0.17625130712985992,-5.0,-4.039648532867432,-4.938186168670654,-2.731595516204834,0.0
470,ACH-000248,0.23889732360839844,-1.7585505247116089,1.6170423030853271,0.3804055452346802,True,-4.296730041503906,-4.309229850769043,0.1,0.9230769230769231,0.8125,-4.277775749814325,0.1874689906835556,-5.0,-4.13443660736084,-5.010450839996338,-2.118623733520508,0.01923076994717121
471,ACH-000258,0.5644562244415283,-1.4773941040039062,1.6660268306732178,0.3758235573768616,True,-4.207034111022949,-4.269534111022949,0.1,0.72,0.78125,-4.276951585935188,0.20079189538955688,-5.0,-3.9850034713745117,-4.927246570587158,-1.4337536096572876,0.0
472,ACH-000276,-3.2378640174865723,-5.245178699493408,1.6342850923538208,0.373029500246048,True,-4.311234951019287,-4.3362345695495605,0.1,0.84,0.78125,-4.282879884296625,0.09889733791351318,-5.0,-4.118380546569824,-5.022864818572998,-3.6950864791870117,0.019999999552965164
473,ACH-000277,0.8115123510360718,-1.2257014513015747,1.659704327583313,0.37750938534736633,True,-4.186834335327148,-4.2212090492248535,0.1,0.8431372549019608,0.796875,-4.276712800789448,0.26106032729148865,-5.0,-3.9795570373535156,-4.558126449584961,-3.4739489555358887,0.0
