epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,mean_reward_penalized,lambda_div,tanimoto_threshold,batch_uniqueness,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
2567,ACH-000349,0.7935835719108582,-0.5369294285774231,1.2325809001922607,0.09793204069137573,True,-3.621962308883667,-3.828212022781372,0.1,0.65,0.5166666666666667,0.9375,-3.881598872243695,0.23567527532577515,-5.0,-3.53009295463562,-4.38439416885376,-2.92008638381958,0.0
2568,ACH-000352,0.9780612587928772,-0.3278217911720276,1.2082912921905518,0.09759174287319183,True,-3.4822092056274414,-3.7072091102600098,0.1,0.65,0.5084745762711864,0.921875,-3.8641598960453263,0.2438582181930542,-5.0,-3.3535828590393066,-4.53078556060791,-2.822307586669922,0.0
2569,ACH-000374,0.29563283920288086,-1.0373088121414185,1.2319114208221436,0.10103024542331696,True,-3.5310142040252686,-3.8841392993927,0.1,0.65,0.4838709677419355,0.96875,-3.8661578363800637,0.13470499217510223,-5.0,-3.4836273193359375,-4.727736473083496,-2.927241325378418,0.0
2570,ACH-000536,-0.891545295715332,-2.1550211906433105,1.1685329675674438,0.09494289755821228,True,-3.636530876159668,-3.8677804470062256,0.1,0.65,0.5084745762711864,0.921875,-3.8663200974426797,0.13589970767498016,-5.0,-3.520982503890991,-4.784114360809326,-2.901799201965332,0.0
2571,ACH-000554,-1.6606932878494263,-2.966895818710327,1.2092537879943848,0.09694879502058029,True,-3.5773942470550537,-4.005518913269043,0.1,0.65,0.43103448275862066,0.90625,-3.8802399790253164,0.11175315082073212,-5.0,-3.430227756500244,-5.116321563720703,-2.8892018795013428,0.017241379246115685
2572,ACH-000568,1.440519094467163,0.12481489032506943,1.2165722846984863,0.0991319939494133,True,-3.4744670391082764,-3.652592182159424,0.1,0.65,0.5245901639344263,0.953125,-3.857475199338727,0.1641918420791626,-5.0,-3.399440288543701,-4.115270614624023,-2.8229830265045166,0.0
2573,ACH-000573,0.14622712135314941,-1.1939295530319214,1.244261384010315,0.09589526057243347,True,-3.446726083755493,-3.806101083755493,0.1,0.65,0.4032258064516129,0.96875,-3.8523377877804035,0.14191274344921112,-5.0,-3.396620273590088,-4.394880771636963,-2.836315631866455,0.0
2574,ACH-000621,-0.1593339443206787,-1.5048185586929321,1.2426140308380127,0.10287058353424072,True,-3.569024085998535,-3.94089937210083,0.1,0.65,0.45161290322580644,0.96875,-3.8611939462124463,0.12001130729913712,-5.0,-3.5228633880615234,-4.799957752227783,-2.9149301052093506,0.0
2575,ACH-000624,-0.05440664291381836,-1.3713929653167725,1.2259808778762817,0.09100544452667236,True,-3.5338597297668457,-3.9682350158691406,0.1,0.65,0.43548387096774194,0.96875,-3.871898053178116,0.16904306411743164,-5.0,-3.486565113067627,-4.677008628845215,-3.0189294815063477,0.0
2576,ACH-000643,0.686095118522644,-0.6264698505401611,1.2201288938522339,0.09243610501289368,True,-3.5408382415771484,-3.9002132415771484,0.1,0.65,0.5238095238095238,0.984375,-3.8747295720180195,0.2033851444721222,-5.0,-3.517677068710327,-4.724743366241455,-2.6958792209625244,0.0
2577,ACH-000668,-0.7476847171783447,-2.100274085998535,1.2538061141967773,0.09878328442573547,True,-3.4918086528778076,-4.154308319091797,0.1,0.65,0.31666666666666665,0.9375,-3.902687446725397,0.17209844291210175,-5.0,-3.391263008117676,-4.734339237213135,-2.9508161544799805,0.0
2578,ACH-000691,-1.1654285192489624,-2.488534927368164,1.2265872955322266,0.0965190976858139,True,-3.6018292903900146,-3.889329195022583,0.1,0.65,0.4576271186440678,0.921875,-3.901351621555116,0.07949220389127731,-5.0,-3.483340263366699,-4.73466157913208,-2.9844186305999756,0.0
2579,ACH-000699,-0.9451757669448853,-2.2781014442443848,1.2380528450012207,0.09487284719944,True,-3.5881083011627197,-3.953733444213867,0.1,0.65,0.3793103448275862,0.90625,-3.906589803820991,0.13215990364551544,-5.0,-3.4420504570007324,-4.439104080200195,-2.8825597763061523,0.0
2580,ACH-000711,-0.9157662391662598,-2.2343575954437256,1.2190443277359009,0.09954702109098434,True,-3.6204559803009033,-3.9360809326171875,0.1,0.65,0.4745762711864407,0.921875,-3.9095389167006105,0.1380389928817749,-5.0,-3.5035455226898193,-4.727956295013428,-2.9364495277404785,0.0
2581,ACH-000725,0.37213611602783203,-0.9903905391693115,1.2612590789794922,0.10126759111881256,True,-3.574446678161621,-3.9025719165802,0.1,0.65,0.4262295081967213,0.953125,-3.9088422166885692,0.2012329399585724,-5.0,-3.5043373107910156,-4.482276439666748,-2.8930532932281494,0.0
2582,ACH-000755,0.19108259677886963,-1.1921416521072388,1.2836368083953857,0.09958742558956146,True,-3.6053876876831055,-3.899137496948242,0.1,0.65,0.4426229508196721,0.953125,-3.9078717447145364,0.14730677008628845,-5.0,-3.536799907684326,-4.915121555328369,-2.8716936111450195,0.0
2583,ACH-000759,1.2777247428894043,-0.047943297773599625,1.2303578853607178,0.09531018137931824,True,-3.4918060302734375,-3.75118088722229,0.1,0.65,0.5555555555555556,0.984375,-3.8922026589653114,0.1139039397239685,-5.0,-3.4678666591644287,-4.273536682128906,-2.8486480712890625,0.0
2584,ACH-000768,-0.04961729049682617,-1.4693140983581543,1.3215786218643188,0.09811822324991226,True,-3.6352691650390625,-3.8071441650390625,0.1,0.65,0.5645161290322581,0.96875,-3.8836968095726867,0.10372728109359741,-5.0,-3.591245412826538,-4.504025459289551,-2.9303083419799805,0.0
2585,ACH-000783,-0.8595502376556396,-2.1937413215637207,1.2373782396316528,0.09681280702352524,True,-3.605659008026123,-3.980659008026123,0.1,0.65,0.4915254237288136,0.921875,-3.8933930294180303,0.12386233359575272,-5.0,-3.487494468688965,-4.485421180725098,-2.9268579483032227,0.0
2586,ACH-000818,2.034174919128418,0.7921888828277588,1.147098183631897,0.09488793462514877,True,-3.082077980041504,-3.319578170776367,0.1,0.65,0.5573770491803278,0.953125,-3.836011543553864,0.12099611759185791,-5.0,-2.9877538681030273,-4.201455116271973,-2.6247658729553223,0.0
2587,ACH-000828,0.8563590049743652,-0.49369755387306213,1.2517945766448975,0.09826196730136871,True,-3.294501543045044,-3.4445016384124756,0.1,0.65,0.5172413793103449,0.90625,-3.7968605530397253,0.15710878372192383,-5.0,-3.1180708408355713,-3.9025673866271973,-2.7423272132873535,0.0
2588,ACH-000849,-2.0843138694763184,-3.4129185676574707,1.242029070854187,0.08657564222812653,True,-3.6393754482269287,-3.955000162124634,0.1,0.65,0.39655172413793105,0.90625,-3.812674513948216,0.15755535662174225,-5.0,-3.4986212253570557,-4.521113872528076,-3.0115065574645996,0.0
2589,ACH-000856,-0.5018488168716431,-1.7996885776519775,1.208733081817627,0.08910669386386871,True,-3.6569104194641113,-3.8662853240966797,0.1,0.65,0.5483870967741935,0.96875,-3.8180355949630624,0.183902770280838,-5.0,-3.6135847568511963,-4.963091850280762,-3.0504865646362305,0.0
2590,ACH-000857,-0.8097573518753052,-2.1701622009277344,1.2622555494308472,0.09814925491809845,True,-3.581862211227417,-3.9506120681762695,0.1,0.65,0.45901639344262296,0.953125,-3.831293242284383,0.12503154575824738,-5.0,-3.512117385864258,-4.878800392150879,-2.983726978302002,0.0
2591,ACH-000859,-0.3434774875640869,-1.6562790870666504,1.2144659757614136,0.09833556413650513,True,-3.618488311767578,-3.9403634071350098,0.1,0.65,0.47619047619047616,0.984375,-3.8422002587694455,0.22008657455444336,-5.0,-3.596559762954712,-5.740355968475342,-2.901197910308838,0.0317460335791111
2592,ACH-000876,-0.06778085231781006,-1.4333418607711792,1.2673797607421875,0.09818129986524582,True,-3.541008949279785,-3.8941338062286377,0.1,0.65,0.43333333333333335,0.9375,-3.8473936135153646,0.11792386323213577,-5.0,-3.4437429904937744,-4.331762313842773,-2.8652918338775635,0.0
2593,ACH-000902,0.08009159564971924,-1.271329402923584,1.252143144607544,0.09927788376808167,True,-3.522345542907715,-4.009845733642578,0.1,0.65,0.3870967741935484,0.96875,-3.863638825528086,0.20657557249069214,-5.0,-3.4746792316436768,-4.423181533813477,-2.9902641773223877,0.0
2594,ACH-000910,-0.982696533203125,-2.2802178859710693,1.204535722732544,0.09298558533191681,True,-3.6116485595703125,-3.921023368835449,0.1,0.65,0.4166666666666667,0.9375,-3.8693772798588224,0.15761882066726685,-5.0,-3.519091844558716,-4.457746982574463,-2.9671528339385986,0.0
2595,ACH-000927,-0.2672550678253174,-1.55766761302948,1.1942921876907349,0.09612037986516953,True,-3.5105512142181396,-3.857426166534424,0.1,0.65,0.45,0.9375,-3.868182168526382,0.1327500343322754,-5.0,-3.4112548828125,-4.511092662811279,-2.8552136421203613,0.0
2596,ACH-000930,0.8667108416557312,-0.4526969790458679,1.2193125486373901,0.1000952422618866,True,-3.5648300647735596,-3.8742051124572754,0.1,0.65,0.49206349206349204,0.984375,-3.868784462919472,0.25086262822151184,-5.0,-3.5420498847961426,-4.565640449523926,-2.957282066345215,0.0
2597,ACH-000934,-2.170536518096924,-3.461024761199951,1.189692497253418,0.10079589486122131,True,-3.6654670238494873,-4.084217071533203,0.1,0.65,0.44642857142857145,0.875,-3.8903277237808447,0.09470724314451218,-5.0,-3.4748198986053467,-4.937437534332275,-2.9552321434020996,0.0
2598,ACH-001390,-0.4670226573944092,-1.7408792972564697,1.1988872289657593,0.07496942579746246,True,-3.545699119567871,-3.9456989765167236,0.1,0.65,0.39344262295081966,0.953125,-3.8958648490544325,0.07753042131662369,-5.0,-3.4741756916046143,-4.383052349090576,-2.91867995262146,0.0
2599,ACH-001819,0.7365325689315796,-0.6539047956466675,1.2893311977386475,0.1011061742901802,True,-3.4216527938842773,-3.899777889251709,0.1,0.65,0.4032258064516129,0.96875,-3.89625615307416,0.20452187955379486,-5.0,-3.3707382678985596,-5.511502265930176,-2.8329806327819824,0.016129031777381897
2600,ACH-001820,0.833672285079956,-0.49919500946998596,1.23460054397583,0.09826677292585373,True,-3.5097641944885254,-3.878514289855957,0.1,0.65,0.47619047619047616,0.984375,-3.89448196675234,0.13376447558403015,-5.0,-3.486109733581543,-4.39444637298584,-2.9084291458129883,0.0
2601,ACH-000017,-1.8940378427505493,-3.1595890522003174,1.1688745021820068,0.09667673707008362,True,-3.762399911880493,-3.993649959564209,0.1,0.65,0.49122807017543857,0.890625,-3.9043987660335264,0.1082734763622284,-5.0,-3.6104140281677246,-4.659528732299805,-2.9649500846862793,0.0
2602,ACH-000019,-1.1866366863250732,-2.561768054962158,1.2787985801696777,0.09633283317089081,True,-3.5608582496643066,-3.9046082496643066,0.1,0.65,0.4098360655737705,0.953125,-3.9044197143966044,0.106508269906044,-5.0,-3.4900805950164795,-4.744974136352539,-2.9533767700195312,0.0
2603,ACH-000044,0.4757685661315918,-0.7954342365264893,1.176782250404358,0.09442049264907837,True,-3.3427515029907227,-3.6833763122558594,0.1,0.65,0.4666666666666667,0.9375,-3.88231537418253,0.09525163471698761,-5.0,-3.2322683334350586,-4.826440334320068,-2.7677268981933594,0.0
2604,ACH-000097,0.43479299545288086,-0.8771724700927734,1.229959487915039,0.08200600743293762,True,-3.546566963195801,-3.968441963195801,0.1,0.65,0.4032258064516129,0.96875,-3.890928033083857,0.2254503071308136,-5.0,-3.4996819496154785,-4.731770992279053,-2.915039300918579,0.0
2605,ACH-000111,0.1347585916519165,-1.184151291847229,1.2219656705856323,0.0969441831111908,True,-3.5266804695129395,-3.879805564880371,0.1,0.65,0.4126984126984127,0.984375,-3.8898157862635085,0.09978446364402771,-5.0,-3.5032947063446045,-4.3728485107421875,-2.972897529602051,0.0
2606,ACH-000117,1.4898254871368408,0.136526420712471,1.2529312372207642,0.10036775469779968,True,-3.5182905197143555,-3.7714154720306396,0.1,0.65,0.4838709677419355,0.96875,-3.8779757548402216,0.2128860056400299,-5.0,-3.4704933166503906,-4.517355918884277,-2.8733513355255127,0.0
2607,ACH-000147,0.8222598433494568,-0.5488207936286926,1.2754045724868774,0.09567609429359436,True,-3.516038417816162,-3.8535385131835938,0.1,0.65,0.39344262295081966,0.953125,-3.8755320306745586,0.17595994472503662,-5.0,-3.443056583404541,-4.445151329040527,-2.9371676445007324,0.0
2608,ACH-000148,-0.5179347991943359,-1.95082688331604,1.3375039100646973,0.09538815915584564,True,-3.6935696601867676,-3.937319755554199,0.1,0.65,0.559322033898305,0.921875,-3.8817108031625227,0.1853555142879486,-5.0,-3.582855224609375,-4.85099458694458,-2.912531852722168,0.0
2609,ACH-000196,0.029299139976501465,-1.3784840106964111,1.3064030408859253,0.10138014703989029,True,-3.542100429534912,-4.004600524902344,0.1,0.65,0.41935483870967744,0.96875,-3.8939997753365048,0.1324285864830017,-5.0,-3.4950716495513916,-4.782776832580566,-3.058457851409912,0.0
2610,ACH-000212,0.22630608081817627,-1.0948163270950317,1.223631501197815,0.09749084711074829,True,-3.5181398391723633,-3.8462648391723633,0.1,0.65,0.47619047619047616,0.984375,-3.8892262817200907,0.12025158852338791,-5.0,-3.4946184158325195,-4.745846271514893,-2.9011378288269043,0.0
2611,ACH-000223,0.7991934418678284,-0.5378243327140808,1.239743947982788,0.09727376699447632,True,-3.440830945968628,-3.881455898284912,0.1,0.65,0.4444444444444444,0.984375,-3.8884492433765727,0.16912543773651123,-5.0,-3.4160821437835693,-4.8644633293151855,-2.8777153491973877,0.0
2612,ACH-000248,0.5054519772529602,-0.8458027243614197,1.253147006034851,0.09810764342546463,True,-3.6050596237182617,-3.8644344806671143,0.1,0.65,0.5245901639344263,0.953125,-3.8860477671056266,0.15780028700828552,-5.0,-3.5364558696746826,-4.768212795257568,-2.985535144805908,0.0
2613,ACH-000258,-1.8474667072296143,-3.1478521823883057,1.2041957378387451,0.09618976712226868,True,-3.6720314025878906,-4.062656402587891,0.1,0.65,0.3793103448275862,0.90625,-3.903708630653853,0.13252869248390198,-5.0,-3.5346553325653076,-4.3964409828186035,-3.1694111824035645,0.0
2614,ACH-000276,-2.9955930709838867,-4.319485664367676,1.2302314043045044,0.09366102516651154,True,-3.6236844062805176,-4.033059120178223,0.1,0.65,0.4067796610169492,0.921875,-3.91664367960629,0.08078628778457642,-5.0,-3.507047414779663,-4.392989158630371,-2.9406661987304688,0.0
2615,ACH-000277,0.42392534017562866,-0.9535112977027893,1.2825381755828857,0.09489841759204865,True,-3.512760639190674,-3.794010639190674,0.1,0.65,0.43548387096774194,0.96875,-3.9043803755647284,0.09545707702636719,-5.0,-3.464785099029541,-5.019579887390137,-2.8424737453460693,0.016129031777381897
2616,ACH-000288,0.04022800922393799,-1.3404209613800049,1.2827702760696411,0.09787864238023758,True,-3.680063486099243,-3.892563819885254,0.1,0.65,0.5254237288135594,0.921875,-3.903198719996781,0.13556376099586487,-5.0,-3.568204641342163,-4.618646144866943,-2.9133622646331787,0.0
2617,ACH-000330,0.4411095380783081,-0.8704110383987427,1.2164673805236816,0.09505315124988556,True,-3.494025707244873,-3.900275707244873,0.1,0.65,0.41935483870967744,0.96875,-3.90290641872159,0.17336907982826233,-5.0,-3.4454457759857178,-4.561856269836426,-2.945122241973877,0.0
2618,ACH-000349,0.43380147218704224,-0.9448556303977966,1.2808833122253418,0.09777379035949707,True,-3.4526443481445312,-4.077644348144531,0.1,0.65,0.3492063492063492,0.984375,-3.9203802116638844,0.29969972372055054,-5.0,-3.4280834197998047,-4.380764484405518,-2.92008638381958,0.0
2619,ACH-000352,1.3661082983016968,0.09765591472387314,1.1760762929916382,0.09237606823444366,True,-3.3806087970733643,-3.65873384475708,0.1,0.65,0.47540983606557374,0.953125,-3.8942155749732037,0.1128343939781189,-5.0,-3.300966262817383,-4.121489524841309,-2.822307586669922,0.0
2620,ACH-000374,0.5016899108886719,-0.8706905841827393,1.2704325914382935,0.1019478589296341,True,-3.564507484436035,-3.923882246017456,0.1,0.65,0.5081967213114754,0.953125,-3.897182242077629,0.20626050233840942,-5.0,-3.4939093589782715,-5.323632717132568,-2.927241325378418,0.016393441706895828
2621,ACH-000536,0.9385526180267334,-0.3608224391937256,1.201546311378479,0.09782871603965759,True,-3.504929542541504,-3.8736796379089355,0.1,0.65,0.4426229508196721,0.953125,-3.8948319816607597,0.2880566120147705,-5.0,-3.431401252746582,-4.727081775665283,-2.901799201965332,0.0
2622,ACH-000554,0.5220077633857727,-0.7702978253364563,1.1976078748703003,0.09469771385192871,True,-3.5385727882385254,-3.926072835922241,0.1,0.65,0.39344262295081966,0.953125,-3.897956067086908,0.19467255473136902,-5.0,-3.4666991233825684,-4.288412570953369,-2.8892018795013428,0.0
2623,ACH-000568,1.0687973499298096,-0.26707959175109863,1.2414252758026123,0.09445169568061829,True,-3.3917629718780518,-3.757388114929199,0.1,0.65,0.46774193548387094,0.96875,-3.8838992718711367,0.19462800025939941,-5.0,-3.3398845195770264,-4.329048156738281,-2.8229830265045166,0.0
2624,ACH-000573,1.4508061408996582,0.20563647150993347,1.1482876539230347,0.0968819260597229,True,-3.372500419616699,-3.778750419616699,0.1,0.65,0.3968253968253968,0.984375,-3.873384386645693,0.20904360711574554,-5.0,-3.3466672897338867,-4.431588172912598,-2.836315631866455,0.0
2625,ACH-000621,1.3470240831375122,0.02139432169497013,1.2274671792984009,0.09816247969865799,True,-3.5179200172424316,-3.8460445404052734,0.1,0.65,0.4444444444444444,0.984375,-3.870650402021651,0.23087184131145477,-5.0,-3.4943952560424805,-4.72273588180542,-2.9149301052093506,0.0
2626,ACH-000624,0.1669381856918335,-1.1503843069076538,1.2230006456375122,0.09432186186313629,True,-3.638695240020752,-3.844944953918457,0.1,0.65,0.5409836065573771,0.953125,-3.8680798572113315,0.14073845744132996,-5.0,-3.5717456340789795,-4.6449384689331055,-3.0189294815063477,0.0
2627,ACH-000643,-0.7339234352111816,-2.0925955772399902,1.25936758518219,0.09930456429719925,True,-3.6067636013031006,-3.9380135536193848,0.1,0.65,0.5,0.9375,-3.8750732268521366,0.11430089920759201,-5.0,-3.5138814449310303,-4.650300979614258,-2.9083778858184814,0.0
2628,ACH-000668,0.22009706497192383,-1.1188218593597412,1.2407002449035645,0.0982186496257782,True,-3.499612331390381,-3.8714873790740967,0.1,0.65,0.41935483870967744,0.96875,-3.874714642074333,0.14966176450252533,-5.0,-3.4512126445770264,-4.330677509307861,-2.9508161544799805,0.0
2629,ACH-000691,-0.021396636962890625,-1.3596235513687134,1.2431665658950806,0.09506036341190338,True,-3.7014312744140625,-3.9233059883117676,0.1,0.65,0.45,0.9375,-3.8795737766980762,0.16621138155460358,-5.0,-3.6148602962493896,-4.792903423309326,-2.9844186305999756,0.0
2630,ACH-000699,-0.3025527000427246,-1.6383122205734253,1.2405084371566772,0.09525106847286224,True,-3.5698482990264893,-3.8573484420776367,0.1,0.65,0.45161290322580644,0.96875,-3.877351243236032,0.1456819772720337,-5.0,-3.523714303970337,-4.991279125213623,-2.8825597763061523,0.0
2631,ACH-000711,-1.922635793685913,-3.2084832191467285,1.1875050067901611,0.0983424186706543,True,-3.654120922088623,-3.8603708744049072,0.1,0.65,0.55,0.9375,-3.87565320635292,0.05698224902153015,-5.0,-3.5643959045410156,-4.392571449279785,-2.9364495277404785,0.0
2632,ACH-000725,0.5226026773452759,-0.838471531867981,1.2647396326065063,0.09633460640907288,True,-3.5815987586975098,-3.8315987586975098,0.1,0.65,0.4838709677419355,0.96875,-3.871247761587379,0.1085086539387703,-5.0,-3.535843849182129,-4.407570838928223,-2.8930532932281494,0.0
2633,ACH-000755,-0.07659339904785156,-1.373583436012268,1.2001171112060547,0.09687294065952301,True,-3.558640480041504,-3.8367652893066406,0.1,0.65,0.5084745762711864,0.921875,-3.867799514359305,0.08727695792913437,-5.0,-3.4364914894104004,-4.3782854080200195,-2.8716936111450195,0.0
2634,ACH-000759,0.4467286467552185,-0.8741592764854431,1.2279027700424194,0.0929851308465004,True,-3.5080485343933105,-3.8236734867095947,0.1,0.65,0.5,0.96875,-3.8633869115943344,0.11870512366294861,-5.0,-3.459920883178711,-4.614528656005859,-2.8486480712890625,0.0
2635,ACH-000768,0.5242868065834045,-0.8237504363059998,1.2573022842407227,0.09073496609926224,True,-3.595247983932495,-3.920248031616211,0.1,0.65,0.46774193548387094,0.96875,-3.869073023596522,0.1756139099597931,-5.0,-3.5499331951141357,-5.334619998931885,-2.9303083419799805,0.016129031777381897
2636,ACH-000783,-0.21491789817810059,-1.532906413078308,1.2246654033660889,0.09332312643527985,True,-3.484210968017578,-3.8779609203338623,0.1,0.65,0.4098360655737705,0.953125,-3.8699618132702556,0.08395101130008698,-5.0,-3.409663677215576,-4.543753147125244,-2.9268579483032227,0.0
2637,ACH-000818,2.7406041622161865,1.4420336484909058,1.204169750213623,0.0944008007645607,True,-2.959930896759033,-3.363056182861328,0.1,0.65,0.4126984126984127,0.984375,-3.819271250229363,0.12794171273708344,-5.0,-2.927549123764038,-3.423819065093994,-2.6247658729553223,0.0
2638,ACH-000828,2.694209575653076,1.3373032808303833,1.2618621587753296,0.09504400938749313,True,-3.1772382259368896,-3.4834883213043213,0.1,0.65,0.5161290322580645,0.96875,-3.785692957336859,0.22529953718185425,-5.0,-3.1184394359588623,-3.9025673866271973,-2.7136690616607666,0.0
2639,ACH-000849,0.4813419580459595,-0.7992372512817383,1.1933033466339111,0.0872759148478508,True,-3.5451602935791016,-3.9545352458953857,0.1,0.65,0.421875,1.0,-3.802577186192712,0.20506413280963898,-5.0,-3.5451602935791016,-4.332752227783203,-2.920274019241333,0.0
2640,ACH-000856,1.2877471446990967,-0.07526900619268417,1.269710898399353,0.09330527484416962,True,-3.4359183311462402,-3.839043140411377,0.1,0.65,0.40625,1.0,-3.8062237816145785,0.31498533487319946,-5.0,-3.4359183311462402,-4.126317977905273,-3.0504865646362305,0.0
2641,ACH-000857,0.5997552871704102,-0.7613052129745483,1.270792007446289,0.09026844799518585,True,-3.508653163909912,-3.8774032592773438,0.1,0.65,0.43548387096774194,0.96875,-3.8133417293808547,0.23180225491523743,-5.0,-3.460545063018799,-4.365281581878662,-2.983726978302002,0.0
2642,ACH-000859,0.11790788173675537,-1.205051302909851,1.2267091274261475,0.0962500274181366,True,-3.5992298126220703,-3.842980146408081,0.1,0.65,0.5,0.9375,-3.816305571083577,0.1983129382133484,-5.0,-3.505845308303833,-4.553628921508789,-2.901197910308838,0.0
2643,ACH-000876,-0.2225707769393921,-1.6365166902542114,1.3181536197662354,0.09579223394393921,True,-3.6246252059936523,-3.8621253967285156,0.1,0.65,0.4576271186440678,0.921875,-3.820887553648071,0.21923133730888367,-5.0,-3.508068084716797,-5.341865539550781,-2.8652918338775635,0.016949152573943138
2644,ACH-000902,0.6037251353263855,-0.7263972163200378,1.2384870052337646,0.09163534641265869,True,-3.5854434967041016,-3.891693115234375,0.1,0.65,0.5737704918032787,0.953125,-3.8279681098067013,0.21732491254806519,-5.0,-3.5158748626708984,-4.7586822509765625,-2.9902641773223877,0.0
2645,ACH-000910,-0.6135079860687256,-1.918976902961731,1.2102004289627075,0.09526853263378143,True,-3.5644607543945312,-4.058211326599121,0.1,0.65,0.4098360655737705,0.953125,-3.850992431485943,0.1799314171075821,-5.0,-3.4938602447509766,-4.927915573120117,-2.9671528339385986,0.0
2646,ACH-000927,1.2281839847564697,-0.08829905837774277,1.219765543937683,0.0967174619436264,True,-3.453787326812744,-3.79441237449646,0.1,0.65,0.4603174603174603,0.984375,-3.845334425786995,0.20014776289463043,-5.0,-3.4292445182800293,-4.360958099365234,-2.8552136421203613,0.0
2647,ACH-000930,0.19613170623779297,-1.1470692157745361,1.2432923316955566,0.09990857541561127,True,-3.547584056854248,-3.9100844860076904,0.1,0.65,0.39344262295081966,0.953125,-3.8518094318090643,0.22180555760860443,-5.0,-3.476154088973999,-4.404118537902832,-2.957282066345215,0.0
2648,ACH-000934,-0.20666265487670898,-1.484902262687683,1.1844234466552734,0.09381616115570068,True,-3.643832206726074,-3.8563320636749268,0.1,0.65,0.4918032786885246,0.953125,-3.8522616949956507,0.1456839144229889,-5.0,-3.5771353244781494,-5.017978668212891,-2.9552321434020996,0.016393441706895828
2649,ACH-001390,-0.4412996768951416,-1.7107090950012207,1.1992202997207642,0.07018906623125076,True,-3.589994192123413,-3.8462443351745605,0.1,0.65,0.5245901639344263,0.953125,-3.8516599590135416,0.0940542221069336,-5.0,-3.5206496715545654,-4.382319927215576,-2.91867995262146,0.0
2650,ACH-001819,1.3550786972045898,0.018445244058966637,1.2413036823272705,0.09532974660396576,True,-3.4477667808532715,-3.7446420192718506,0.1,0.65,0.4603174603174603,0.984375,-3.8409581650393725,0.23339185118675232,-5.0,-3.423128366470337,-4.64736795425415,-2.8329806327819824,0.0
2651,ACH-001820,-0.2736072540283203,-1.5436707735061646,1.177214503288269,0.09284897893667221,True,-3.5633764266967773,-3.9571261405944824,0.1,0.65,0.3793103448275862,0.90625,-3.8525749625948835,0.18875931203365326,-5.0,-3.414759874343872,-4.205092906951904,-2.9084291458129883,0.0
2652,ACH-000017,0.9809280633926392,-0.26470986008644104,1.1530674695968628,0.09257040172815323,True,-3.4183058738708496,-3.9026808738708496,0.1,0.65,0.3492063492063492,0.984375,-3.85758555372248,0.32219937443733215,-5.0,-3.393199920654297,-4.784103870391846,-2.9649500846862793,0.0
2653,ACH-000019,-0.8736907243728638,-2.2227649688720703,1.2573812007904053,0.09169308841228485,True,-3.62190580368042,-3.9562807083129883,0.1,0.65,0.4666666666666667,0.9375,-3.8674550691815313,0.11115908622741699,-5.0,-3.5300328731536865,-4.325684547424316,-2.9533767700195312,0.0
2654,ACH-000044,-2.3764731884002686,-3.6119613647460938,1.1456294059753418,0.08985874056816101,True,-3.4276347160339355,-3.7713847160339355,0.1,0.65,0.3684210526315789,0.890625,-3.8578480338667718,0.088797926902771,-5.0,-3.234537363052368,-4.273569107055664,-2.7677268981933594,0.0
2655,ACH-000097,-0.9494898319244385,-2.2429563999176025,1.2176512479782104,0.07581529021263123,True,-3.541600227355957,-3.8353500366210938,0.1,0.65,0.43333333333333335,0.9375,-3.855598234142204,0.10154100507497787,-5.0,-3.444373846054077,-4.410862445831299,-2.915039300918579,0.0
2656,ACH-000111,-0.6425384283065796,-1.9865014553070068,1.2479701042175293,0.09599297493696213,True,-3.621951103210449,-3.8625760078430176,0.1,0.65,0.5166666666666667,0.9375,-3.8562960115122853,0.09313635528087616,-5.0,-3.530081272125244,-4.83475399017334,-2.972897529602051,0.0
2657,ACH-000117,0.8298639059066772,-0.4299021065235138,1.1661096811294556,0.09365628659725189,True,-3.466601848602295,-3.8197267055511475,0.1,0.65,0.4032258064516129,0.96875,-3.8526390809161715,0.2116982340812683,-5.0,-3.417137384414673,-4.277501583099365,-2.8733513355255127,0.0
2658,ACH-000147,-1.0729458332061768,-2.4645040035247803,1.2992442846298218,0.09231388568878174,True,-3.7229208946228027,-3.9197959899902344,0.1,0.65,0.5245901639344263,0.953125,-3.8593547718235777,0.09205280244350433,-5.0,-3.660113573074341,-4.82651424407959,-2.9371676445007324,0.0
2659,ACH-000148,-2.187662124633789,-3.621403455734253,1.3371946811676025,0.09654676914215088,True,-3.7071585655212402,-3.9665334224700928,0.1,0.65,0.5689655172413793,0.90625,-3.8700726368882292,0.06355920433998108,-5.0,-3.573416233062744,-4.717872619628906,-2.912531852722168,0.0
2660,ACH-000196,-0.31015992164611816,-1.6176514625549316,1.2155301570892334,0.0919613242149353,True,-3.5452048778533936,-3.913954734802246,0.1,0.65,0.41935483870967744,0.96875,-3.874460846679631,0.09355148673057556,-5.0,-3.4982757568359375,-4.450516223907471,-3.058457851409912,0.0
2661,ACH-000212,1.2972427606582642,-0.022851841524243355,1.222029447555542,0.09806518256664276,True,-3.513580560684204,-3.8198304176330566,0.1,0.65,0.47619047619047616,0.984375,-3.8689978037749735,0.18277454376220703,-5.0,-3.4899866580963135,-4.400921821594238,-2.9011378288269043,0.0
