epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
69,ACH-000352,-7.170588493347168,-11.240294456481934,3.4710018634796143,0.5987042784690857,True,-4.790633201599121,0.203125,-4.887820587498382,1.0342680215835571,-5.0,-3.9692695140838623,-4.399343967437744,-3.3532049655914307,0.0
70,ACH-000374,-8.444840431213379,-12.560670852661133,3.5039944648742676,0.6118360757827759,True,-4.871855735778809,0.234375,-4.886224102326424,1.0035820007324219,-5.0,-4.453251361846924,-5.215251445770264,-3.9073922634124756,0.13333334028720856
71,ACH-000536,-11.313167572021484,-15.464458465576172,3.5776870250701904,0.5736033916473389,True,-4.926538944244385,0.171875,-4.8902555865182205,1.1549261808395386,-5.0,-4.572588920593262,-5.152092933654785,-3.8017845153808594,0.1818181872367859
72,ACH-000554,-5.230156898498535,-9.318618774414062,3.4485902786254883,0.6398716568946838,True,-4.802224159240723,0.328125,-4.881452443790471,0.7959284782409668,-5.0,-4.39725399017334,-5.056384086608887,-3.5069851875305176,0.190476194024086
73,ACH-000568,-9.754950523376465,-14.030890464782715,3.665966749191284,0.6099730134010315,True,-4.767790794372559,0.234375,-4.87008627884868,1.0707330703735352,-5.0,-4.009241104125977,-4.411128044128418,-3.5077052116394043,0.0
74,ACH-000573,-10.76652717590332,-14.522933959960938,3.1404054164886475,0.6160019636154175,True,-4.8425493240356445,0.234375,-4.867332583367376,1.001021146774292,-5.0,-4.328208923339844,-4.843447685241699,-3.4401845932006836,0.0
75,ACH-000621,-7.09078311920166,-10.996622085571289,3.318131446838379,0.5877072215080261,True,-4.833556652069092,0.296875,-4.863954990237547,0.7539553642272949,-5.0,-4.4393486976623535,-5.0176849365234375,-3.803312301635742,0.05263157933950424
76,ACH-000624,-3.3878824710845947,-7.2098069190979,3.239966869354248,0.5819576382637024,True,-4.730745792388916,0.34375,-4.850634070452683,0.5802383422851562,-5.0,-4.2167158126831055,-5.0644941329956055,-2.353055953979492,0.04545454680919647
77,ACH-000643,-10.102556228637695,-13.920393943786621,3.1989526748657227,0.6188846826553345,True,-4.871371746063232,0.234375,-4.852707838013738,0.8132389783859253,-5.0,-4.451185703277588,-5.186069488525391,-3.7981815338134766,0.13333334028720856
78,ACH-000668,-10.221492767333984,-14.046525001525879,3.2367985248565674,0.5882339477539062,True,-4.887706756591797,0.171875,-4.856207729871544,0.8229995369911194,-5.0,-4.3466596603393555,-4.664300441741943,-3.9071431159973145,0.0
79,ACH-000691,-5.031950950622559,-8.922808647155762,3.2681972980499268,0.6226602792739868,True,-4.848020553588867,0.234375,-4.855389012243276,0.5606576204299927,-5.0,-4.351554870605469,-4.985241889953613,-3.871692419052124,0.0
80,ACH-000699,-10.144432067871094,-13.965845108032227,3.2110161781311035,0.6103965640068054,True,-4.875711441040039,0.171875,-4.8574212551229525,0.854110836982727,-5.0,-4.276864528656006,-4.617852687835693,-3.5915908813476562,0.0
81,ACH-000711,-10.771757125854492,-14.54759407043457,3.1624507904052734,0.6133856773376465,True,-4.885410308837891,0.234375,-4.860220160494446,0.90315842628479,-5.0,-4.511084079742432,-5.183089733123779,-3.1258583068847656,0.20000001788139343
82,ACH-000725,-11.322683334350586,-14.979978561401367,3.0425915718078613,0.6147035956382751,True,-4.822160720825195,0.265625,-4.856414216527521,0.9708024263381958,-5.0,-4.33048677444458,-5.088705062866211,-3.6293604373931885,0.11764705926179886
83,ACH-000755,-10.293703079223633,-14.056447982788086,3.1608803272247314,0.6018648743629456,True,-4.837900638580322,0.234375,-4.854562858732802,0.8711080551147461,-5.0,-4.308375835418701,-4.865811347961426,-3.8392446041107178,0.0
84,ACH-000759,-6.744417667388916,-10.664352416992188,3.2931995391845703,0.6267352104187012,True,-4.803466796875,0.296875,-4.849453252547022,0.6837050318717957,-5.0,-4.337993144989014,-4.823952674865723,-3.8464853763580322,0.0
85,ACH-000768,-6.922858238220215,-10.759200096130371,3.2467904090881348,0.5895516872406006,True,-4.824113845825195,0.3125,-4.8469193118748395,0.6424971222877502,-5.0,-4.437164306640625,-5.209752559661865,-3.5559544563293457,0.20000000298023224
86,ACH-000783,-6.4007158279418945,-10.139630317687988,3.1134400367736816,0.6254742741584778,True,-4.90103816986084,0.234375,-4.852331197673439,0.579052746295929,-5.0,-4.577764511108398,-5.968979358673096,-3.570584774017334,0.20000001788139343
87,ACH-000818,-15.065773963928223,-18.859193801879883,3.163756847381592,0.6296627521514893,True,-4.765382289886475,0.125,-4.843636306894743,1.1234753131866455,-5.0,-3.123058319091797,-3.641572952270508,-2.929140329360962,0.0
88,ACH-000828,-7.935706615447998,-11.760343551635742,3.2081074714660645,0.6165294647216797,True,-4.604743480682373,0.234375,-4.819747024273505,0.7340177297592163,-5.0,-3.313572406768799,-3.6424481868743896,-2.9982941150665283,0.0
89,ACH-000849,-13.097309112548828,-16.892539978027344,3.2113096714019775,0.583920955657959,True,-4.7953338623046875,0.25,-4.817305708076624,0.821418046951294,-5.0,-4.181334495544434,-5.2509894371032715,-3.7290821075439453,0.0625
90,ACH-000856,-5.76991605758667,-9.348108291625977,2.980592966079712,0.5975991487503052,True,-4.710054397583008,0.359375,-4.806580577027263,0.5078161954879761,-5.0,-4.193195819854736,-4.854221820831299,-3.5688395500183105,0.0
91,ACH-000857,-6.581032752990723,-10.209280967712402,2.9862043857574463,0.6420438885688782,True,-4.769431114196777,0.359375,-4.802865630744214,0.48971763253211975,-5.0,-4.358416557312012,-4.849977016448975,-3.7877817153930664,0.0
92,ACH-000859,-8.36630916595459,-12.295428276062012,3.2903566360473633,0.6387626528739929,True,-4.829144477844238,0.296875,-4.805493515454216,0.5801606774330139,-5.0,-4.424488067626953,-4.990062236785889,-3.915700912475586,0.0
93,ACH-000876,-10.137008666992188,-13.756985664367676,3.0091335773468018,0.6108437776565552,True,-4.83064079284668,0.234375,-4.808008243193463,0.6211872100830078,-5.0,-4.277401924133301,-4.829081058502197,-3.747523784637451,0.0
94,ACH-000902,-6.641155242919922,-10.188620567321777,2.912600040435791,0.6348650455474854,True,-4.755585193634033,0.359375,-4.80276593823752,0.4936705529689789,-5.0,-4.319889545440674,-4.914620399475098,-3.4073710441589355,0.0
